시도,시군구,주소,주택유형,매입유형,전용면적(m2),임대보증금액,안심전세포털,네이버지도
서울특별시,서울 성북구,서울 성북구 하월곡동 90-260 갤럭시하월곡 A동 2층 202호,오피스텔(주거용),경매등매입형,14.35,"121,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023451223,https://map.naver.com/p/search/서울 성북구 하월곡동 90-260 갤럭시하월곡 A동 2층 202호
인천광역시,인천 미추홀구,인천 미추홀구 도화동 641-15 청담캐슬3차 5층 505호,연립주택,경매등매입형,61.51,"121,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023080483,https://map.naver.com/p/search/인천 미추홀구 도화동 641-15 청담캐슬3차 5층 505호
인천광역시,인천 미추홀구,인천 미추홀구 용현동 490-85 코지팰리스 7층 702호,오피스텔(주거용),경매등매입형,59.88,"121,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023271491,https://map.naver.com/p/search/인천 미추홀구 용현동 490-85 코지팰리스 7층 702호
인천광역시,인천 서구,인천 서구 마전동 1018-3 창우아이빌 404동 6층 602호,연립주택,경매등매입형,67.0,"121,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023180953,https://map.naver.com/p/search/인천 서구 마전동 1018-3 창우아이빌 404동 6층 602호
서울특별시,서울 도봉구,"서울 도봉구 쌍문동 460-249, 460-251 한솔에코빌 2층 201호",다세대주택,경매등매입형,28.54,"122,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023183024,"https://map.naver.com/p/search/서울 도봉구 쌍문동 460-249, 460-251 한솔에코빌 2층 201호"
서울특별시,서울 중랑구,"서울 중랑구 상봉동 116-17, 116-18, 116-39 로젠하임 3층 305호",오피스텔(주거용),경매등매입형,16.58,"122,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023004437,"https://map.naver.com/p/search/서울 중랑구 상봉동 116-17, 116-18, 116-39 로젠하임 3층 305호"
인천광역시,인천 서구,인천 서구 검암동 683-2 단아빌 2층 201호,다세대주택,경매등매입형,59.01,"122,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022352591,https://map.naver.com/p/search/인천 서구 검암동 683-2 단아빌 2층 201호
인천광역시,인천 미추홀구,"인천 미추홀구 숭의동 331-14, 331-3, 331-15 대준블루온 6층 601호",오피스텔(주거용),경매등매입형,62.18,"123,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023245916,"https://map.naver.com/p/search/인천 미추홀구 숭의동 331-14, 331-3, 331-15 대준블루온 6층 601호"
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 147-63 다우림2차 10층 1002호,오피스텔(주거용),경매등매입형,61.02,"123,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023374868,https://map.naver.com/p/search/인천 미추홀구 숭의동 147-63 다우림2차 10층 1002호
인천광역시,인천 부평구,인천 부평구 부평동 433-207 베네스트수 10층 1004호,아파트,경매등매입형,46.74,"123,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023222664,https://map.naver.com/p/search/인천 부평구 부평동 433-207 베네스트수 10층 1004호
인천광역시,인천 서구,인천 서구 왕길동 673-3 힐스타운 103동 3층 304호,연립주택,경매등매입형,73.64,"123,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022243302,https://map.naver.com/p/search/인천 서구 왕길동 673-3 힐스타운 103동 3층 304호
인천광역시,인천 남동구,"인천 남동구 구월동 1133-8, 1133-9 더웰메이드 2층 203호",오피스텔(주거용),경매등매입형,69.93,"124,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022380842,"https://map.naver.com/p/search/인천 남동구 구월동 1133-8, 1133-9 더웰메이드 2층 203호"
인천광역시,인천 미추홀구,인천 미추홀구 주안동 271-5 정가빌 4층 401호,오피스텔(주거용),경매등매입형,73.26,"124,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023331571,https://map.naver.com/p/search/인천 미추홀구 주안동 271-5 정가빌 4층 401호
인천광역시,인천 부평구,인천 부평구 부평동 375-2 예승파크뷰 2층 203호,오피스텔(주거용),경매등매입형,59.21,"124,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022289127,https://map.naver.com/p/search/인천 부평구 부평동 375-2 예승파크뷰 2층 203호
인천광역시,인천 서구,인천 서구 당하동 1085-5 골드클래스 102동 2층 201호,다세대주택,경매등매입형,67.05,"124,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022168476,https://map.naver.com/p/search/인천 서구 당하동 1085-5 골드클래스 102동 2층 201호
경기도,경기 부천시 오정구,경기 부천시 오정구 내동 33-7 윈하우스 1동 4층 401호,다세대주택,경매등매입형,37.28,"124,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023079893,https://map.naver.com/p/search/경기 부천시 오정구 내동 33-7 윈하우스 1동 4층 401호
인천광역시,인천 계양구,인천 계양구 동양동 624 제이파크빌 2동 2층 201호,다세대주택,경매등매입형,38.075,"125,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023057984,https://map.naver.com/p/search/인천 계양구 동양동 624 제이파크빌 2동 2층 201호
인천광역시,인천 미추홀구,"인천 미추홀구 숭의동 160-7, 160-95 명가타워 8층 801호",오피스텔(주거용),경매등매입형,59.0891,"125,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023231529,"https://map.naver.com/p/search/인천 미추홀구 숭의동 160-7, 160-95 명가타워 8층 801호"
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 342-30 대준블루온 102동 7층 706호,오피스텔(주거용),경매등매입형,61.7,"125,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023121680,https://map.naver.com/p/search/인천 미추홀구 숭의동 342-30 대준블루온 102동 7층 706호
인천광역시,인천 서구,인천 서구 경서동 731-16 경서센트럴맨션 4층 405호,연립주택,경매등매입형,79.96,"125,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022330649,https://map.naver.com/p/search/인천 서구 경서동 731-16 경서센트럴맨션 4층 405호
서울특별시,서울 강서구,"서울 강서구 화곡동 362-79, 362-143, 362-180 해온캐슬 3층 302호",다세대주택,경매등매입형,17.93,"126,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022140550,"https://map.naver.com/p/search/서울 강서구 화곡동 362-79, 362-143, 362-180 해온캐슬 3층 302호"
인천광역시,인천 서구,인천 서구 연희동 741-14 그린스마트빌 1동 5층 501호,다세대주택,경매등매입형,49.15,"126,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022256172,https://map.naver.com/p/search/인천 서구 연희동 741-14 그린스마트빌 1동 5층 501호
경기도,경기 부천시 원미구,"경기 부천시 원미구 도당동 30-4 ,30-14효성하이츠 2층 201호",다세대주택,경매등매입형,48.47,"126,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022216201,"https://map.naver.com/p/search/경기 부천시 원미구 도당동 30-4 ,30-14효성하이츠 2층 201호"
인천광역시,인천 미추홀구,"인천 미추홀구 숭의동 146-26, 146-13 두리안 5, 6층 501호",다세대주택,경매등매입형,83.66,"126,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022359042,"https://map.naver.com/p/search/인천 미추홀구 숭의동 146-26, 146-13 두리안 5, 6층 501호"
경기도,경기 부천시 소사구,경기 부천시 소사구 심곡본동578-1 성도리치빌 다동 4층 402호,다세대주택,경매등매입형,42.99,"126,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022058595,https://map.naver.com/p/search/경기 부천시 소사구 심곡본동578-1 성도리치빌 다동 4층 402호
인천광역시,인천 남동구,"인천 남동구 간석동 920-31, 920-32, 920-37 아르떼빌 101동 5층 501호",오피스텔(주거용),경매등매입형,73.99,"127,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023208032,"https://map.naver.com/p/search/인천 남동구 간석동 920-31, 920-32, 920-37 아르떼빌 101동 5층 501호"
인천광역시,인천 미추홀구,"인천 미추홀구 주안동 48-1, 48-2, 48-4, 48-6, 48-7 정다운파크빌 9층 907호",오피스텔(주거용),경매등매입형,62.9,"127,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023314134,"https://map.naver.com/p/search/인천 미추홀구 주안동 48-1, 48-2, 48-4, 48-6, 48-7 정다운파크빌 9층 907호"
인천광역시,인천 미추홀구,인천 미추홀구 주안동 478-38 아름빌라 4층 402호,다세대주택,경매등매입형,65.64,"127,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023226648,https://map.naver.com/p/search/인천 미추홀구 주안동 478-38 아름빌라 4층 402호
인천광역시,인천 부평구,"인천 부평구 십정동 402-11, 402-14 세레니티힐 5층 502호",오피스텔(주거용),경매등매입형,58.0,"127,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023270531,"https://map.naver.com/p/search/인천 부평구 십정동 402-11, 402-14 세레니티힐 5층 502호"
서울특별시,서울 성북구,서울 성북구 정릉동 670-39 성원하이츠 4층 402호,다세대주택,경매등매입형,29.98,"128,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022334435,https://map.naver.com/p/search/서울 성북구 정릉동 670-39 성원하이츠 4층 402호
서울특별시,서울 도봉구,"서울 도봉구 쌍문동 425-3, 423-102 루미에르 5층 502호",다세대주택,경매등매입형,29.95,"129,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022158393,"https://map.naver.com/p/search/서울 도봉구 쌍문동 425-3, 423-102 루미에르 5층 502호"
인천광역시,인천 미추홀구,인천 미추홀구 도화동 550-7 세림펠리체 102동 25층 2501호,오피스텔(주거용),경매등매입형,50.364,"129,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023265069,https://map.naver.com/p/search/인천 미추홀구 도화동 550-7 세림펠리체 102동 25층 2501호
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 147-63 다우림2차 3층 306호,오피스텔(주거용),경매등매입형,66.04,"129,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023194806,https://map.naver.com/p/search/인천 미추홀구 숭의동 147-63 다우림2차 3층 306호
인천광역시,인천 서구,인천 서구 검암동 683-1 미하우스 2층 202호,다세대주택,경매등매입형,67.74,"129,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023265054,https://map.naver.com/p/search/인천 서구 검암동 683-1 미하우스 2층 202호
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 148-51 이데아캐슬 7층 704호,연립주택,경매등매입형,69.8995,"130,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022384190,https://map.naver.com/p/search/인천 미추홀구 숭의동 148-51 이데아캐슬 7층 704호
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 46-16 더패밀리 7층 701호,오피스텔(주거용),경매등매입형,59.59,"130,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023233297,https://map.naver.com/p/search/인천 미추홀구 숭의동 46-16 더패밀리 7층 701호
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 147-63 다우림2차 8층 806호,오피스텔(주거용),경매등매입형,66.04,"131,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023319779,https://map.naver.com/p/search/인천 미추홀구 숭의동 147-63 다우림2차 8층 806호
인천광역시,인천 미추홀구,"인천 미추홀구 주안동 960-2, 960-9 럭키플레이스 11층 1104호",오피스텔(주거용),경매등매입형,54.96,"131,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023140816,"https://map.naver.com/p/search/인천 미추홀구 주안동 960-2, 960-9 럭키플레이스 11층 1104호"
경기도,경기 부천시 원미구,경기 부천시 원미구 심곡동 359-21 중앙에스클래스 3층 301호,다세대주택,경매등매입형,50.02,"131,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023080313,https://map.naver.com/p/search/경기 부천시 원미구 심곡동 359-21 중앙에스클래스 3층 301호
경기도,경기 수원시 권선구,경기 수원시 권선구 금곡동 1118-3 커낼파크 6층 609호,오피스텔(주거용),경매등매입형,32.7412,"131,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024009653,https://map.naver.com/p/search/경기 수원시 권선구 금곡동 1118-3 커낼파크 6층 609호
인천광역시,인천 미추홀구,인천 미추홀구 숭의동 339-14 스타뷰 9층 902호,오피스텔(주거용),경매등매입형,80.75,"132,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022323578,https://map.naver.com/p/search/인천 미추홀구 숭의동 339-14 스타뷰 9층 902호
인천광역시,인천 부평구,인천 부평구 부평동 135-20 조양휴캐슬 4층 401호,오피스텔(주거용),경매등매입형,57.48,"132,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023021407,https://map.naver.com/p/search/인천 부평구 부평동 135-20 조양휴캐슬 4층 401호
인천광역시,인천 부평구,"인천 부평구 부평동 379-82, 379-61, 379-107 베네시안5차 4층 404호",오피스텔(주거용),경매등매입형,59.0231,"132,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022181824,"https://map.naver.com/p/search/인천 부평구 부평동 379-82, 379-61, 379-107 베네시안5차 4층 404호"
경기도,경기 부천시 오정구,경기 부천시 오정구 내동 18-4 캐슬빌 2층 201호,다세대주택,경매등매입형,35.11,"132,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022360339,https://map.naver.com/p/search/경기 부천시 오정구 내동 18-4 캐슬빌 2층 201호
경기도,경기 부천시 오정구,경기 부천시 오정구 내동 18-4 캐슬빌 3층 301호,다세대주택,경매등매입형,35.11,"132,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022360340,https://map.naver.com/p/search/경기 부천시 오정구 내동 18-4 캐슬빌 3층 301호
경기도,경기 부천시 오정구,"경기 부천시 오정구 오정동582-17 ,582-20 다온빌 3층 301호",다세대주택,경매등매입형,50.24,"132,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023001837,"https://map.naver.com/p/search/경기 부천시 오정구 오정동582-17 ,582-20 다온빌 3층 301호"
인천광역시,인천 미추홀구,"인천 미추홀구 숭의동 147-51, 147-52 한림가우디 6층 601호",오피스텔(주거용),경매등매입형,73.4519,"133,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023297212,"https://map.naver.com/p/search/인천 미추홀구 숭의동 147-51, 147-52 한림가우디 6층 601호"
인천광역시,인천 미추홀구,"인천 미추홀구 숭의동 147-51, 147-52 한림가우디 7층 701호",오피스텔(주거용),경매등매입형,73.4519,"133,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023267036,"https://map.naver.com/p/search/인천 미추홀구 숭의동 147-51, 147-52 한림가우디 7층 701호"
인천광역시,인천 미추홀구,"인천 미추홀구 주안동 960-2, 960-9 럭키플레이스 5층 503호",오피스텔(주거용),경매등매입형,57.02,"133,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023110096,"https://map.naver.com/p/search/인천 미추홀구 주안동 960-2, 960-9 럭키플레이스 5층 503호"
